Property URL,Title,Type,Price,Address,Description,Property Size,Land Area,Bedrooms,Bathrooms,Garages,Property Type,Property Status,Floor,Furnished
https://www.realethio.com/property/apartment-for-rent-addis-ababa-mekanisa-around-kore-three-bedrooms-fully-furnished-apartment-for-rent-addis-ababa/,"Mekanisa, around Kore, three bedrooms fully furnished apartment for rent, Addis Ababa",To Rent,"70,000ETB /mo",,"Mekanisa, around Kore, three bedrooms fully furnished apartment for rent, Addis Ababa.
The building is located in a safe gated compound, and the flat is on the 2nd floor and has living and dinning room with a balcony, kitchen, master bedroom with it’s own bathroom, two bedrooms sharing a common shower room, parking for one and comes with generator, elevator, WiFi internet, water tank, and security.
The rate is 1,300 USD per month and fixed.",130 m²,,3,,,Apartment for rent,For Rent,2,yes
https://www.realethio.com/property/house-for-rent-addis-ababa-house-for-rent-mekanisa-6-bed-rooms-addis-ababa/,"Mekanisa, 6 bedrooms house for rent, Addis Ababa.",To Rent,"300,000ETB /mo","Mekanisa, Nefas Silk, Addis Ababa, 40657, Ethiopia","House for rent, Mekanisa, 6 bed rooms, Addis Ababa.
The house is located in a residential area and it has living and dinning room, kitchen, Master bed room with it’s own bathroom, five bed rooms with three shower rooms, maid room with shower, garden, guard house, garage for four, and parking for two cars.
The rate is negotiable.",250 m²,,6,,,House for rent,For Rent,4,no
https://www.realethio.com/property/goro-g3-house-for-rent-addis-ababa-ethiopia/,"Goro, G+3 House for rent. Addis Ababa, Ethiopia.",To Rent,"70,000ETB /mo","Goro, Summit - Goro road, Yeka Bole Bota, Addis Ababa, Bole, Addis Ababa, 14920, Ethiopia","Goro, G+3 House for rent. Addis Ababa, Ethiopia.
The house is located in safe residential compound with the size of 105 meter square.
On the ground floor it has closed kitchen, one room, maid room, and shower room.
On the first floor it has living and dining room with open kitchen, and gust toilet.
On the 2nd floor master bedroom with Walk-in closet, and it’s own shower room, and 2 bedrooms with common shower.
On the 3rd floor it has terrace and one room or GYM with common shower.
The house has 3 phase electricity and parking for one car.
The rate is 70,000 birr per month and negotiable",105 m²,,4,5,1,House for rent,For Rent,3,no
https://www.realethio.com/property/piazza-g1-building-for-rent-addis-ababa-ethiopia/,"Piazza, G+1 Building or office or house for rent, Addis Ababa, Ethiopia.",To Rent,"170,000ETB /mo","Piazza, Addis Ababa to Nairobi road, Hawassa, Sidama, 1235, Ethiopia","Piazza, G+1 Building or office or house for rent, Addis Ababa, Ethiopia.
The compound is 838 Meter Square and built up area 346 meter square.
Ground Floor having 6 rooms with on one common shower.
First floor having 5 rooms with one common shower.
Service quarter 16 rooms with one common toile and there are two iron sheet stores.
The compound have 3 phase electric power and parking space for 10 cars.
The Price is 170,000 Birr Per Month and negotiable.",838 m²,,,3,10,Office for rent,For Rent,2,no
https://www.realethio.com/property/apartment-for-rent-addis-ababa-hayahulet-150-meter-square-2-bedrooms-apartment-for-rent-addis-ababa/,"Hayahulet, Furnished 2 bedrooms apartment for rent, Addis Ababa.",To Rent,"97,000ETB",,"Hayahulet, 150 meter square furnished 2 bedrooms apartment for rent, Addis Ababa.
The apartment is located in a residential building and it has living and dinning room with balcony, Closed kitchen, master bedroom with walk in closet, balcony and it’s own shower room, one bedroom having balcony and with common shower room, GYM and steam, WIFI, and parking for one car.
The rate is 1,850 USD per month furnished and 1,700 USD per month unfurnished and fixed but including water and electricity bills.",150 m²,,2,2,1,Apartment for rent,For Rent,3,no
https://www.realethio.com/property/house-for-rent-addis-ababa-mekanisa-around-kore-g3-house-for-rent-addis-ababa/,"Mekanisa, around Kore, G+3 house for rent, Addis Ababa",To Rent,"100,000ETB /mo","Mekanissa Kore condominium 2, Qore street, EECMY Residential Area, Mekanisa, Nefas Silk, Addis Ababa, 17979, Ethiopia","Mekanisa, around Kore, G+3 house for rent, Addis Ababa.
On the ground floor the house has a living and dinning room, open kitchen, traditional kitchen, maid’s room with it’s own shower and toilet; On the first floor there is a master bedroom with it’s own Jacuzzi and steam bathroom and walk-in closet, and three bedrooms sharing a common shower room; On the second floor there is two bedrooms sharing one bathroom, kitchen and a salon or family room on one side and three bedrooms sharing one shower room on the other side; On the third floor there is a terrace with an open space and shower room space. The house has a water tank and parking space for four cars.
The rate is negotiable.
Note: the house will be ready in 2 months time once an agreement is made with the tenant.",210 m²,,7,,,Office for rent,For Rent,4,no
https://www.realethio.com/property/lancha-3-bedrooms-apartment-for-rent-addis-ababa/,"Lancha, 3 bedrooms luxurious apartment for rent, Addis Ababa",To Rent,"220,000ETB /mo","Lancha, Addis Ababa, Kirkos, Addis Ababa, 11701, Ethiopia","Lancha, 3 bedrooms luxurious apartment for rent, Addis Ababa.
The apartment is located in safe residential building, where only two identical flats per floor.
It has living and dining room with balcony, guest toilet, equipped open and closed kitchen, master bedroom with balcony, walk-in closet, and shower room, another two bedrooms with their own balconies and shower room, maid room with shower, laundry room with washer and dryer, pantry or storage, and garage for one car.
The building comes with emergency staircase, elevator, automatic generator, reception area with furniture, GYM with shower and terrace on top floor for common use.
The rate is 4,200 USD per month and slightly negotiable.",250 m²,,3,5,1,Apartment for rent,For Rent,4,no
https://www.realethio.com/property/bole-furnished-3-bedrooms-apartment-for-rent-addis-ababa-2/,"Bole, furnished 3 bedrooms apartment for rent, Addis Ababa.",To Rent,"167,000ETB","Edna Mall, BL_03_646 St., Ghiliffalegn Stream, Addis Ababa, Bole, Addis Ababa, 26193/1000, Ethiopia","Bole, furnished 3 bedrooms apartment for rent, Addis Ababa.
The flat is located on ground floor of a safe residential building.
It has living and dinning room, kitchen, master bedroom with it’s own bathroom, two bedrooms with common shower room, guest toilet, and garage for one car.
The building comes with security cameras, elevator, generator, and garden.
The rate is 3,200 USD per month and slightly negotiable.",274 m²,,3,3,1,Apartment for rent,For Rent,Ground Floor,yes
https://www.realethio.com/property/mekanisa-german-square-g3-house-for-rent-addis-ababa/,"Mekanisa German square, G+3 house for rent, Addis Ababa.",To Rent,"90,000ETB /mo","German Square, Great Acachi, Nefas Silk, Addis Ababa, 40657, Ethiopia","Mekanisa German square, G+3 house for rent, Addis Ababa.
The house is located in a residential area.
On ground floor it has living and dinning room, open modern kitchen, and guest toilet.
On the first floor it has master bedroom with walk-in closet, balcony, and bathroom, an office, and another three bedrooms with common shower room.
On the second floor it has one bedroom with it’s own shower room and another 5 bedrooms with common bathroom.
On the third floor there is a terrace with shower, kitchen, and two rooms.
At the service quarter it has maid room, and another closed kitchen.
The compound has guard house small garden, and parking for 6 cars.
The rate is negotiable.",300 m²,,11,7,6,Office for rent,For Rent,4,no
https://www.realethio.com/property/kore-zenebework-g2tb-mixed-use-building-for-rent-addis-ababa/,"Kore Zenebework, G+2+T+B mixed use building for rent, Addis Ababa.",To Rent,"210,000ETB /mo","Zenebework, Ring Road, Zenebework, Kolfe Keranio, Addis Ababa, 17979, Ethiopia","Kore Zenebework, G+2+T+B mixed use building for rent, Addis Ababa.
The building is located in a residential area but less than 100 meters away from a main road and it is on a plot size of 412 meter square.
At the basement it has storage with good ventilation and light, and 10,000 liters reserve water tank.
On ground and first floor it has two one bedroom apartments with open kitchen and shower room, and another two studio apartments with shower.
On the second floor it has one three bedrooms apartment with living and dinning room, modern open kitchen, master bedroom with it’s own shower room, and two bedrooms with a common shower room, another one bedroom apartment with living room, open kitchen, bedroom and shower room.
On the third floor there is medium size terrace with a view.
The compound can park 6 cars and has garden.
The rate is negotiable.",412 m²,,12,12,6,Building for rent,For Rent,4,no
https://www.realethio.com/property/megenagna-top-view-2-bedrooms-furnished-apartment-for-rent-addis-ababa/,"Megenagna Top View, 2 bedrooms furnished apartment for rent, Addis Ababa.",To Rent,"73,000ETB /mo","Megenagna, Diaspora Square, Megenagna, Yeka, Addis Ababa, 2310, Ethiopia","Megenagna Top View, 2 bedrooms furnished apartment for rent, Addis Ababa.
The apartment is located on the 7th floor of a safe residential building with nice view of Addis Ababa.
It has a living and dinning room with balcony and laundry space, open kitchen, another closed kitchen, master bedroom with own shower room, one bedroom with common shower room and one store/maids room.
The building comes with elevator but not functional yet, stand-by generator, and basement parking for one car.
The rate is 1,400 USD per month and negotiable.",109 m²,,2,2,1,Apartment for rent,For Rent,7,yes
https://www.realethio.com/property/olympia-3-bedrooms-furnished-apartment-for-rent-addis-ababa/,"Olympia, 3 bedrooms furnished apartment for rent, Addis Ababa.",To Rent,"135,000ETB /mo","Dembel City Center, Africa Avenue / Bole Road, Olympia, Addis Ababa, Kirkos, Addis Ababa, 111, Ethiopia","Olympia, 3 bedrooms furnished apartment for rent, Addis Ababa. The apartment is located 2nd floor of a safe residential building and the flat has living and dining room with balcony, open kitchen, guest toilet, master bedroom with own full bathroom and balcony, two bedrooms with their own shower rooms, laundry room, store, maid’s room with shower room, and garage for one car. The building has common terrace and GYM. The rate is  fully furnished 3,300 USD and unfurnished 2900 USD per month and fixed.",165 m²,,3,5,1,Apartment for rent,For Rent,2,yes
https://www.realethio.com/property/olympia-2-bedrooms-furnished-apartment-for-rent-addis-ababa/,"Olympia, 2 bedrooms furnished apartment for rent, Addis Ababa.",To Rent,"49,000ETB /mo","Africa Avenue / Bole Road, Olympia, Addis Ababa, Kirkos, Addis Ababa, 111, Ethiopia","Olympia, 2 bedrooms furnished apartment for rent, Addis Ababa. The apartment is located 4th floor and the flat has living and dining room, closed kitchen, master bedroom with own bathroom and balcony, one bedrooms with common shower room, and parking for one car.  The rate is  1,200 USD per month and negotiable.",67 m²,,2,2,1,Apartment for rent,For Rent,4,yes
https://www.realethio.com/property/bole-three-bedrooms-villa-house-for-rent-addis-ababa/,"Bole, three bedrooms villa house for rent, Addis Ababa.",To Rent,"226,000ETB /mo","Bole Medhanialem, Namibia Avenue, Ghiliffalegn Stream, Bole, Addis Ababa, 7966, Ethiopia","Bole, three bedrooms villa house for rent, Addis Ababa. The house is located in residential area, and it has living and dinning room with closed kitchen, master bedroom with bathroom, two bedrooms with common shower room, at the service quarter it has kitchen, and three rooms with common shower, and the compound has garden, and parking for 10 cars. The rate is 5,500 USD per month and negotiable.",300 m²,,3,3,10,House for rent,For Rent,Ground Floor,no
https://www.realethio.com/property/kebena-around-signal-g4-building-for-rent-addis-ababa/,"Kebena around Signal G+4 building  for rent, Addis Ababa.",To Rent,"150,000ETB /mo","Signal, Kenenisa Street, Aware, Yeka, Addis Ababa, 17293, Ethiopia","Kebena around Signal G+4 Apartment building  for rent, Addis Ababa. The apartment building is located on residential area having nine apartments (4 one bedroom and 5 studio apartments). Except 4th floor each floor have one bedroom and one studio apartments, and fourth floor have only one studio. One bedroom apartments have living and dining room, kitchen, and a bedroom with common shower. There is a parking for three cars. Note:- The building can be rented for residential with a price of 150,000 Birr and for office use 170,000 Birr per month and the rate is negotiable.",210 m²,,9,9,3,Building for rent,For Rent,5,no
